Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
738,SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd.,Healthcare,4073.3,-4.2,6756,31053,0.2176,16,2026-03-23
739,CYIENTDLM.NS,Cyient DLM Ltd.,Capital Goods,280.15,-7.78,764819,3688851,0.2073,16,2026-03-23
740,PARAS.NS,Paras Defence and Space Technologies Ltd.,Capital Goods,584.6,-6.79,925053,4615037,0.2004,16,2026-03-23
741,GANECOS.NS,Ganesha Ecosphere Ltd.,Textiles,765.1,-4.98,92064,522801,0.1761,16,2026-03-23
742,KIRLOSBROS.NS,Kirloskar Brothers Ltd.,Capital Goods,1483.0,-5.02,48896,284852,0.1717,16,2026-03-23
743,REDINGTON.NS,Redington Ltd.,Services,205.9,-5.27,2758886,16363193,0.1686,16,2026-03-23
744,JWL.NS,Jupiter Wagons Ltd.,Capital Goods,252.6,-3.81,1711288,10521437,0.1626,16,2026-03-23
745,DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,2209.2,-3.05,87905,557898,0.1576,16,2026-03-23
746,ITI.NS,ITI Ltd.,Telecommunication,253.45,-6.34,1289509,11391244,0.1132,16,2026-03-23
747,FACT.NS,Fertilisers and Chemicals Travancore Ltd.,Chemicals,760.45,-3.92,368194,3547164,0.1038,16,2026-03-23
748,TEJASNET.NS,Tejas Networks Ltd.,Telecommunication,400.8,-8.06,3485106,39191184,0.0889,16,2026-03-23
749,LTFOODS.NS,LT Foods Ltd.,Fast Moving Consumer Goods,364.0,-3.82,515461,8665208,0.0595,16,2026-03-23
750,ZYDUSWELL.NS,Zydus Wellness Ltd.,Fast Moving Consumer Goods,414.45,-2.4,272651,5243588,0.052,16,2026-03-23
